           time          epoch      iteration  learning_rate   nll_joint_tr   nll_class_tr      cat_ce_tr         acc_tr
            0.7      0003/0400      0026/0090      0.01000        4.58712        4.58734        3.72806        0.00000
            0.7      0003/0400      0027/0090      0.01000        4.58571        4.58598        4.31724        0.00000
            0.7      0003/0400      0028/0090      0.01000        4.58528        4.58553        4.09277        0.12500
            0.7      0003/0400      0029/0090      0.01000        4.58630        4.58649        3.26513        0.06250
            0.7      0003/0400      0030/0090      0.01000        4.58566        4.58588        3.52806        0.03125
            0.7      0003/0400      0031/0090      0.01000        4.58825        4.58847        3.55414        0.09375
            0.7      0003/0400      0032/0090      0.01000        4.58370        4.58404        5.56530        0.09375
            0.7      0003/0400      0033/0090      0.01000        4.59034        4.59054        3.37360        0.12500
            0.7      0003/0400      0034/0090      0.01000        4.58448        4.58469        3.43105        0.15625
            0.7      0003/0400      0035/0090      0.01000        4.58648        4.58676        4.50657        0.12500
            0.7      0003/0400      0036/0090      0.01000        4.58632        4.58656        3.95909        0.03125
            0.7      0003/0400      0037/0090      0.01000        4.58290        4.58310        3.33137        0.12500
            0.7      0003/0400      0038/0090      0.01000        4.58285        4.58310        4.16025        0.09375
            0.7      0003/0400      0039/0090      0.01000        4.58340        4.58362        3.67595        0.09375
            0.7      0003/0400      0040/0090      0.01000        4.58131        4.58153        3.68964        0.03125
            0.7      0003/0400      0041/0090      0.01000        4.58219        4.58243        3.88504        0.09375
            0.7      0003/0400      0042/0090      0.01000        4.58389        4.58411        3.60693        0.06250
            0.7      0003/0400      0043/0090      0.01000        4.58277        4.58301        3.97261        0.06250
            0.7      0003/0400      0044/0090      0.01000        4.58808        4.58827        3.20108        0.18750
            0.7      0003/0400      0045/0090      0.01000        4.58159        4.58181        3.54442        0.06250
            0.7      0003/0400      0046/0090      0.01000        4.58083        4.58104        3.50772        0.18750
            0.7      0003/0400      0047/0090      0.01000        4.58157        4.58179        3.49401        0.03125
            0.7      0003/0400      0048/0090      0.01000        4.58223        4.58248        4.13360        0.00000
            0.7      0003/0400      0049/0090      0.01000        4.58078        4.58100        3.64146        0.09375
            0.7      0003/0400      0050/0090      0.01000        4.58486        4.58506        3.36901        0.06250
            0.7      0003/0400      0051/0090      0.01000        4.58073        4.58106        5.42051        0.03125
            0.7      0003/0400      0052/0090      0.01000        4.58635        4.58655        3.24566        0.15625
            0.7      0003/0400      0053/0090      0.01000        4.58510        4.58532        3.47536        0.06250
            0.7      0003/0400      0054/0090      0.01000        4.58398        4.58420        3.47993        0.09375
